Player Name,Date of Birth,Event Year,Event Date,Event Type,Location,Rank,fivbID,Nationality
AHMED TIJAN,4/28/1995,2014,November 4,OPEN,QA,41,146481,Qatar
AHMED TIJAN,4/28/1995,2014,July 23,WCU21,CY,46,146481,Qatar
EDGARS TOCS,11/29/1988,2022,November 1,FUT,OM,3,133228,Latvia
EDGARS TOCS,11/29/1988,2022,October 27,CHA,AE,25,133228,Latvia
EDGARS TOCS,11/29/1988,2022,October 22,CHA,AE,25,133228,Latvia
EDGARS TOCS,11/29/1988,2022,September 2,NT,IT,1,133228,Latvia
EDGARS TOCS,11/29/1988,2022,August 25,NT,LV,5,133228,Latvia
EDGARS TOCS,11/29/1988,2022,July 21,CHA,MA,25,133228,Latvia
EDGARS TOCS,11/29/1988,2022,July 14,CHA,PT,25,133228,Latvia
EDGARS TOCS,11/29/1988,2022,July 8,NT,LV,1,133228,Latvia
EDGARS TOCS,11/29/1988,2022,June 16,NT,LV,1,133228,Latvia
EDGARS TOCS,11/29/1988,2022,June 1,E16,LV,21,133228,Latvia
EDGARS TOCS,11/29/1988,2022,May 27,NT,LV,9,133228,Latvia
EDGARS TOCS,11/29/1988,2022,May 19,CHA,TR,25,133228,Latvia
EDGARS TOCS,11/29/1988,2022,May 12,FUT,ES,5,133228,Latvia
EDGARS TOCS,11/29/1988,2022,May 5,CHA,QA,19,133228,Latvia
EDGARS TOCS,11/29/1988,2022,April 14,CHA,BR,33,133228,Latvia
EDGARS TOCS,11/29/1988,2022,March 16,CHA,MX,33,133228,Latvia
EDGARS TOCS,11/29/1988,2021,October 6,OTH,IT,9,133228,Latvia
EDGARS TOCS,11/29/1988,2021,August 20,NT,LV,9,133228,Latvia
EDGARS TOCS,11/29/1988,2021,August 12,CCH,AT,9,133228,Latvia
EDGARS TOCS,11/29/1988,2021,July 24,OG,JP,4,133228,Latvia
EDGARS TOCS,11/29/1988,2021,July 6,WT4*,CH,17,133228,Latvia
EDGARS TOCS,11/29/1988,2021,July 2,NT,LV,1,133228,Latvia
EDGARS TOCS,11/29/1988,2021,June 17,NT,LV,1,133228,Latvia
EDGARS TOCS,11/29/1988,2021,June 2,WT4*,CZ,25,133228,Latvia
EDGARS TOCS,11/29/1988,2021,May 26,WT4*,RU,17,133228,Latvia
EDGARS TOCS,11/29/1988,2021,March 8,WT4*,QA,25,133228,Latvia
EDGARS TOCS,11/29/1988,2020,September 16,CCH,LV,9,133228,Latvia
EDGARS TOCS,11/29/1988,2020,August 14,NT,LV,2,133228,Latvia
EDGARS TOCS,11/29/1988,2020,July 23,NT,LV,1,133228,Latvia
EDGARS TOCS,11/29/1988,2020,July 17,NT,LV,2,133228,Latvia
EDGARS TOCS,11/29/1988,2019,September 18,OQT,CN,1,133228,Latvia
EDGARS TOCS,11/29/1988,2019,September 4,WTF,IT,9,133228,Latvia
EDGARS TOCS,11/29/1988,2019,August 22,WT3*,LV,9,133228,Latvia
EDGARS TOCS,11/29/1988,2019,August 6,CCH,RU,17,133228,Latvia
EDGARS TOCS,11/29/1988,2019,July 30,WT5*,AT,17,133228,Latvia
EDGARS TOCS,11/29/1988,2019,July 18,WT4*,PT,3,133228,Latvia
EDGARS TOCS,11/29/1988,2019,July 9,WT5*,CH,9,133228,Latvia
EDGARS TOCS,11/29/1988,2019,June 28,WCH,DE,9,133228,Latvia
EDGARS TOCS,11/29/1988,2019,June 20,NT,LV,4,133228,Latvia
EDGARS TOCS,11/29/1988,2019,June 12,WT4*,PL,5,133228,Latvia
EDGARS TOCS,11/29/1988,2019,May 29,WT4*,CZ,9,133228,Latvia
EDGARS TOCS,11/29/1988,2019,May 22,WT4*,CN,9,133228,Latvia
EDGARS TOCS,11/29/1988,2019,May 15,WT4*,BR,9,133228,Latvia
EDGARS TOCS,11/29/1988,2019,April 24,WT4*,CN,17,133228,Latvia
EDGARS TOCS,11/29/1988,2018,October 17,WT4*,US,9,133228,Latvia
EDGARS TOCS,11/29/1988,2018,October 10,WT4*,CN,5,133228,Latvia
EDGARS TOCS,11/29/1988,2018,August 15,WTF,DE,5,133228,Latvia
EDGARS TOCS,11/29/1988,2018,August 8,WT4*,RU,17,133228,Latvia
EDGARS TOCS,11/29/1988,2018,July 31,WT5*,AT,9,133228,Latvia
EDGARS TOCS,11/29/1988,2018,July 15,CCH,NL,9,133228,Latvia
EDGARS TOCS,11/29/1988,2018,July 10,WT5*,CH,5,133228,Latvia
EDGARS TOCS,11/29/1988,2018,July 5,WT4*,PT,5,133228,Latvia
EDGARS TOCS,11/29/1988,2018,June 27,WT4*,PL,25,133228,Latvia
EDGARS TOCS,11/29/1988,2018,June 20,WT4*,CZ,9,133228,Latvia
EDGARS TOCS,11/29/1988,2018,June 9,NT,LV,1,133228,Latvia
EDGARS TOCS,11/29/1988,2018,June 2,NT,LV,2,133228,Latvia
EDGARS TOCS,11/29/1988,2018,May 1,WT4*,US,7,133228,Latvia
EDGARS TOCS,11/29/1988,2018,April 18,WT4*,CN,17,133228,Latvia
EDGARS TOCS,11/29/1988,2018,March 6,WT4*,QA,9,133228,Latvia
EDGARS TOCS,11/29/1988,2018,February 27,WT5*,US,9,133228,Latvia
EDGARS TOCS,11/29/1988,2018,February 20,WT3*,IR,2,133228,Latvia
EDGARS TOCS,11/29/1988,2018,January 11,MST,CZ,3,133228,Latvia
EDGARS TOCS,11/29/1988,2018,January 3,WT4*,NL,1,133228,Latvia
EDGARS TOCS,11/29/1988,2017,December 14,ZT,RU,13,133228,Latvia
EDGARS TOCS,11/29/1988,2017,August 16,CCH,LV,17,133228,Latvia
EDGARS TOCS,11/29/1988,2017,August 10,SAT,RU,9,133228,Latvia
EDGARS TOCS,11/29/1988,2017,August 4,NT,LV,2,133228,Latvia
EDGARS TOCS,11/29/1988,2017,July 28,WCH,AT,17,133228,Latvia
EDGARS TOCS,11/29/1988,2017,July 19,WT4*,PL,41,133228,Latvia
EDGARS TOCS,11/29/1988,2017,July 7,ZT,LT,3,133228,Latvia
EDGARS TOCS,11/29/1988,2017,June 10,NT,LV,3,133228,Latvia
EDGARS TOCS,11/29/1988,2017,May 31,WT3*,RU,17,133228,Latvia
EDGARS TOCS,11/29/1988,2017,May 20,NT,LV,3,133228,Latvia
EDGARS TOCS,11/29/1988,2017,April 20,WT3*,CN,17,133228,Latvia
EDGARS TOCS,11/29/1988,2017,April 13,SAT,SE,7,133228,Latvia
EDGARS TOCS,11/29/1988,2017,February 7,WT5*,US,41,133228,Latvia
EDGARS TOCS,11/29/1988,2016,September 16,ZT,GE,5,133228,Latvia
EDGARS TOCS,11/29/1988,2016,September 1,MST,LV,9,133228,Latvia
EDGARS TOCS,11/29/1988,2016,August 26,ZT,LV,3,133228,Latvia
EDGARS TOCS,11/29/1988,2016,August 6,NT,LV,2,133228,Latvia
EDGARS TOCS,11/29/1988,2016,July 22,NT,LV,3,133228,Latvia
EDGARS TOCS,11/29/1988,2016,July 14,NT,LV,5,133228,Latvia
EDGARS TOCS,11/29/1988,2016,July 5,MJS,CH,33,133228,Latvia
EDGARS TOCS,11/29/1988,2016,June 23,CCUP,NO,9,133228,Latvia
EDGARS TOCS,11/29/1988,2016,June 15,GS,PL,25,133228,Latvia
EDGARS TOCS,11/29/1988,2016,May 27,NT,LV,9,133228,Latvia
EDGARS TOCS,11/29/1988,2016,May 24,GS,RU,25,133228,Latvia
EDGARS TOCS,11/29/1988,2016,May 17,OPEN,US,25,133228,Latvia
EDGARS TOCS,11/29/1988,2016,May 11,OPEN,TR,33,133228,Latvia
EDGARS TOCS,11/29/1988,2016,May 3,OPEN,RU,17,133228,Latvia
EDGARS TOCS,11/29/1988,2016,April 19,OPEN,CN,25,133228,Latvia
EDGARS TOCS,11/29/1988,2016,April 12,OPEN,CN,25,133228,Latvia
EDGARS TOCS,11/29/1988,2016,March 15,OPEN,BR,41,133228,Latvia
EDGARS TOCS,11/29/1988,2016,March 8,GS,BR,25,133228,Latvia
EDGARS TOCS,11/29/1988,2015,December 5,ZT,LV,5,133228,Latvia
EDGARS TOCS,11/29/1988,2015,November 9,OPEN,QA,9,133228,Latvia
EDGARS TOCS,11/29/1988,2015,October 21,OPEN,TR,17,133228,Latvia
EDGARS TOCS,11/29/1988,2015,October 2,ZT,GE,7,133228,Latvia
EDGARS TOCS,11/29/1988,2015,September 18,MST,IT,21,133228,Latvia
EDGARS TOCS,11/29/1988,2015,September 12,NT,LV,1,133228,Latvia
EDGARS TOCS,11/29/1988,2015,August 26,GS,PL,41,133228,Latvia
EDGARS TOCS,11/29/1988,2015,August 20,SAT,MK,5,133228,Latvia
EDGARS TOCS,11/29/1988,2015,July 3,ZT,LT,1,133228,Latvia
EDGARS TOCS,11/29/1988,2015,June 26,NT,LV,5,133228,Latvia
EDGARS TOCS,11/29/1988,2015,June 13,NT,LV,3,133228,Latvia
EDGARS TOCS,11/29/1988,2015,June 4,ZT,RU,5,133228,Latvia
EDGARS TOCS,11/29/1988,2015,May 29,NT,LV,4,133228,Latvia
EDGARS TOCS,11/29/1988,2015,May 21,MST,LV,-2,133228,Latvia
EDGARS TOCS,11/29/1988,2014,August 29,SAT,LV,9,133228,Latvia
EDGARS TOCS,11/29/1988,2014,August 22,CT,RU,4,133228,Latvia
EDGARS TOCS,11/29/1988,2014,August 7,SAT,LI,25,133228,Latvia
EDGARS TOCS,11/29/1988,2014,May 29,MST,AT,29,133228,Latvia
EDGARS TOCS,11/29/1988,2014,May 7,SAT,TR,41,133228,Latvia
EDGARS TOCS,11/29/1988,2013,August 29,CT,RU,9,133228,Latvia
EDGARS TOCS,11/29/1988,2013,July 25,CT,LV,5,133228,Latvia
EDGARS TOCS,11/29/1988,2012,July 10,GS,DE,41,133228,Latvia
EDGARS TOCS,11/29/1988,2012,July 5,MST,RS,17,133228,Latvia
EDGARS TOCS,11/29/1988,2010,August 25,OTHC,GR,13,133228,Latvia
CLEMENS WICKLER,4/28/1995,2023,February 1,E16,QA,5,139387,Germany
CLEMENS WICKLER,4/28/1995,2022,August 16,CCH,DE,5,139387,Germany
CLEMENS WICKLER,4/28/1995,2022,August 10,E16,DE,3,139387,Germany
CLEMENS WICKLER,4/28/1995,2022,June 10,WCH,IT,17,139387,Germany
CLEMENS WICKLER,4/28/1995,2022,June 1,E16,LV,5,139387,Germany
CLEMENS WICKLER,4/28/1995,2022,May 19,CHA,TR,3,139387,Germany
CLEMENS WICKLER,4/28/1995,2022,May 5,CHA,QA,5,139387,Germany
CLEMENS WICKLER,4/28/1995,2022,April 14,CHA,BR,19,139387,Germany
CLEMENS WICKLER,4/28/1995,2021,August 12,CCH,AT,9,139387,Germany
CLEMENS WICKLER,4/28/1995,2021,July 24,OG,JP,5,139387,Germany
CLEMENS WICKLER,4/28/1995,2021,July 6,WT4*,CH,9,139387,Germany
CLEMENS WICKLER,4/28/1995,2021,July 1,NT,CH,2,139387,Germany
CLEMENS WICKLER,4/28/1995,2021,June 2,WT4*,CZ,9,139387,Germany
CLEMENS WICKLER,4/28/1995,2021,May 26,WT4*,RU,25,139387,Germany
CLEMENS WICKLER,4/28/1995,2021,May 7,CCUP,ES,1,139387,Germany
CLEMENS WICKLER,4/28/1995,2021,March 8,WT4*,QA,9,139387,Germany
CLEMENS WICKLER,4/28/1995,2020,September 16,CCH,LV,17,139387,Germany
CLEMENS WICKLER,4/28/1995,2019,September 4,WTF,IT,2,139387,Germany
CLEMENS WICKLER,4/28/1995,2019,August 29,NT,DE,5,139387,Germany
CLEMENS WICKLER,4/28/1995,2019,August 14,WT4*,RU,3,139387,Germany
CLEMENS WICKLER,4/28/1995,2019,August 6,CCH,RU,5,139387,Germany
CLEMENS WICKLER,4/28/1995,2019,July 30,WT5*,AT,17,139387,Germany
CLEMENS WICKLER,4/28/1995,2019,July 18,WT4*,PT,9,139387,Germany
CLEMENS WICKLER,4/28/1995,2019,June 28,WCH,DE,2,139387,Germany
CLEMENS WICKLER,4/28/1995,2019,June 12,WT4*,PL,9,139387,Germany
CLEMENS WICKLER,4/28/1995,2019,May 29,WT4*,CZ,5,139387,Germany
CLEMENS WICKLER,4/28/1995,2019,May 15,WT4*,BR,25,139387,Germany
CLEMENS WICKLER,4/28/1995,2019,April 24,WT4*,CN,9,139387,Germany
CLEMENS WICKLER,4/28/1995,2019,March 12,WT4*,QA,9,139387,Germany
CLEMENS WICKLER,4/28/1995,2019,January 2,WT4*,NL,2,139387,Germany
CLEMENS WICKLER,4/28/1995,2018,August 30,NT,DE,1,139387,Germany
CLEMENS WICKLER,4/28/1995,2018,August 15,WTF,DE,4,139387,Germany
CLEMENS WICKLER,4/28/1995,2018,August 8,WT4*,RU,17,139387,Germany
CLEMENS WICKLER,4/28/1995,2018,July 31,WT5*,AT,17,139387,Germany
CLEMENS WICKLER,4/28/1995,2018,July 5,WT4*,PT,3,139387,Germany
CLEMENS WICKLER,4/28/1995,2018,June 27,WT4*,PL,9,139387,Germany
CLEMENS WICKLER,4/28/1995,2018,June 20,WT4*,CZ,5,139387,Germany
CLEMENS WICKLER,4/28/1995,2018,June 15,NT,DE,2,139387,Germany
CLEMENS WICKLER,4/28/1995,2018,May 16,WT4*,BR,25,139387,Germany
CLEMENS WICKLER,4/28/1995,2018,May 9,WT3*,CH,25,139387,Germany
CLEMENS WICKLER,4/28/1995,2018,May 2,WT3*,TR,9,139387,Germany
CLEMENS WICKLER,4/28/1995,2018,April 18,WT4*,CN,33,139387,Germany
CLEMENS WICKLER,4/28/1995,2018,March 29,SAT,SE,1,139387,Germany
CLEMENS WICKLER,4/28/1995,2018,March 6,WT4*,QA,33,139387,Germany
CLEMENS WICKLER,4/28/1995,2018,February 27,WT5*,US,41,139387,Germany
CLEMENS WICKLER,4/28/1995,2018,February 20,WT3*,IR,17,139387,Germany
CLEMENS WICKLER,4/28/1995,2017,August 31,NT,DE,1,139387,Germany
CLEMENS WICKLER,4/28/1995,2017,August 18,NT,DE,2,139387,Germany
CLEMENS WICKLER,4/28/1995,2017,June 23,NT,DE,9,139387,Germany
CLEMENS WICKLER,4/28/1995,2017,June 16,NT,DE,2,139387,Germany
CLEMENS WICKLER,4/28/1995,2017,June 14,WT3*,NL,41,139387,Germany
CLEMENS WICKLER,4/28/1995,2017,May 26,NT,DE,7,139387,Germany
CLEMENS WICKLER,4/28/1995,2016,July 1,NT,DE,1,139387,Germany
CLEMENS WICKLER,4/28/1995,2016,June 28,MJS,HR,41,139387,Germany
CLEMENS WICKLER,4/28/1995,2016,June 24,NT,DE,4,139387,Germany
CLEMENS WICKLER,4/28/1995,2015,October 6,OPEN,MX,33,139387,Germany
CLEMENS WICKLER,4/28/1995,2015,September 22,OPEN,CN,9,139387,Germany
CLEMENS WICKLER,4/28/1995,2015,September 10,NT,DE,1,139387,Germany
CLEMENS WICKLER,4/28/1995,2015,August 27,CCH22,PT,5,139387,Germany
CLEMENS WICKLER,4/28/1995,2015,August 14,NT,DE,2,139387,Germany
CLEMENS WICKLER,4/28/1995,2015,August 5,MST,CH,2,139387,Germany
CLEMENS WICKLER,4/28/1995,2015,July 29,CCH,AT,17,139387,Germany
CLEMENS WICKLER,4/28/1995,2015,July 21,GS,JP,33,139387,Germany
CLEMENS WICKLER,4/28/1995,2015,July 8,MJS,CH,-2,139387,Germany
CLEMENS WICKLER,4/28/1995,2015,June 25,ZT,FR,3,139387,Germany
CLEMENS WICKLER,4/28/1995,2015,June 19,NT,DE,1,139387,Germany
CLEMENS WICKLER,4/28/1995,2015,June 12,NT,DE,3,139387,Germany
CLEMENS WICKLER,4/28/1995,2015,June 10,MJS,NO,33,139387,Germany
CLEMENS WICKLER,4/28/1995,2015,June 3,MJS,HR,33,139387,Germany
CLEMENS WICKLER,4/28/1995,2015,May 8,NT,DE,9,139387,Germany
CLEMENS WICKLER,4/28/1995,2014,October 7,OPEN,CN,17,139387,Germany
CLEMENS WICKLER,4/28/1995,2014,September 23,GS,BR,25,139387,Germany
CLEMENS WICKLER,4/28/1995,2014,September 4,CCH20,IT,1,139387,Germany
CLEMENS WICKLER,4/28/1995,2014,August 28,NT,DE,4,139387,Germany
CLEMENS WICKLER,4/28/1995,2014,August 20,GS,PL,17,139387,Germany
CLEMENS WICKLER,4/28/1995,2014,August 7,SAT,LI,7,139387,Germany
CLEMENS WICKLER,4/28/1995,2014,July 23,WCU21,CY,5,139387,Germany
CLEMENS WICKLER,4/28/1995,2014,July 18,NT,DE,13,139387,Germany
CLEMENS WICKLER,4/28/1995,2014,July 2,MST,RS,4,139387,Germany
CLEMENS WICKLER,4/28/1995,2014,June 25,GS,NO,25,139387,Germany
CLEMENS WICKLER,4/28/1995,2014,June 18,GS,DE,41,139387,Germany
CLEMENS WICKLER,4/28/1995,2014,May 28,OPEN,RU,9,139387,Germany
CLEMENS WICKLER,4/28/1995,2014,May 23,NT,DE,7,139387,Germany
CLEMENS WICKLER,4/28/1995,2014,May 6,OPEN,MX,17,139387,Germany
CLEMENS WICKLER,4/28/1995,2014,April 29,GS,CN,17,139387,Germany
CLEMENS WICKLER,4/28/1995,2014,April 22,OPEN,CN,41,139387,Germany
CLEMENS WICKLER,4/28/1995,2014,January 16,SAT,RU,3,139387,Germany
CLEMENS WICKLER,4/28/1995,2013,September 13,CT,DE,4,139387,Germany
CLEMENS WICKLER,4/28/1995,2013,July 10,WCU19,PT,1,139387,Germany
CLEMENS WICKLER,4/28/1995,2012,July 5,OTHC,CZ,3,139387,Germany
KONSTANTIN SEMENOV,6/9/1989,2021,October 6,OTH,IT,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2021,August 12,CCH,AT,5,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2021,July 24,OG,JP,5,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2021,July 6,WT4*,CH,17,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2021,June 2,WT4*,CZ,5,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2021,May 26,WT4*,RU,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2021,May 20,NT,RU,1,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2021,April 28,WT4*,MX,2,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2021,April 22,WT4*,MX,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2021,April 16,WT4*,MX,5,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2020,September 10,NT,RU,1,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2020,September 2,NT,RU,2,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2020,March 9,WT4*,QA,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2019,September 18,OQT,CN,3,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2019,September 4,WTF,IT,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2019,August 14,WT4*,RU,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2019,August 6,CCH,RU,2,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2019,July 30,WT5*,AT,17,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2019,July 18,WT4*,PT,5,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2019,July 9,WT5*,CH,17,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2019,June 28,WCH,DE,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2019,June 12,WT4*,PL,3,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2019,May 29,WT4*,CZ,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2019,January 2,WT4*,NL,3,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2018,October 10,WT4*,CN,1,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2018,August 8,WT4*,RU,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2018,July 31,WT5*,AT,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2018,July 15,CCH,NL,4,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2018,July 5,WT4*,PT,17,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2018,June 20,WT4*,CZ,3,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2018,May 9,WT3*,CH,17,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2018,May 2,WT3*,TR,1,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2018,April 18,WT4*,CN,33,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2018,March 6,WT4*,QA,33,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2018,February 20,WT3*,IR,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2017,December 14,ZT,RU,1,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2016,August 6,OG,BR,4,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2016,July 27,MJS,AT,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2016,June 7,MJS,DE,3,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2016,June 1,CCH,CH,2,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2016,May 24,GS,RU,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2016,May 3,OPEN,RU,2,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2016,April 19,OPEN,CN,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2016,April 12,OPEN,CN,4,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2016,March 15,OPEN,BR,17,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2016,March 8,GS,BR,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2016,February 23,OPEN,BR,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2015,September 8,OPEN,RU,4,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2015,September 4,CCUP,RU,2,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2015,August 26,GS,PL,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2015,August 18,GS,US,5,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2015,July 29,CCH,AT,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2015,July 21,GS,JP,4,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2015,July 8,MJS,CH,25,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2015,June 26,WCH,NL,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2015,June 10,MJS,NO,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2015,June 3,MJS,HR,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2015,May 26,GS,RU,25,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2015,May 13,OPEN,CH,5,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2015,April 30,CCUP,AT,2,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2015,April 21,OPEN,CN,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2014,September 23,GS,BR,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2014,August 20,GS,PL,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2014,July 30,GS,AT,5,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2014,June 25,GS,NO,25,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2014,June 18,GS,DE,17,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2014,June 11,GS,RU,1,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2014,June 3,CCH,IT,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2014,May 28,OPEN,RU,2,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2014,April 29,GS,CN,17,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2014,April 22,OPEN,CN,17,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2014,January 16,SAT,RU,2,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2013,October 8,GS,BR,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2013,August 29,CT,RU,1,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2013,August 21,GS,RU,5,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2013,August 6,GS,DE,2,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2013,July 31,CCH,AT,17,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2013,July 24,OPEN,RU,1,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2013,July 2,WCH,PL,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2013,June 18,GS,IT,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2013,May 31,NT,RU,2,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2013,May 30,MST,AT,1,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2013,May 22,GS,AR,17,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2013,April 30,GS,CN,41,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2013,April 23,OPEN,CN,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2013,April 3,SAT,TR,1,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2012,August 15,GS,PL,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2012,July 28,OG,GB,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2012,July 18,GS,AT,41,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2012,July 10,GS,DE,25,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2012,June 22,CCUP,TR,5,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2012,June 13,GS,IT,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2012,June 8,GS,RU,25,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2012,May 30,CCH,NL,17,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2012,May 23,OPEN,CZ,25,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2012,May 9,GS,CN,33,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2012,May 2,GS,CN,17,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2012,April 25,OPEN,PL,25,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2011,October 5,OPEN,MA,25,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2011,August 24,OPEN,NL,3,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2011,August 17,OPEN,FI,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2011,August 10,CCH,NO,17,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2011,August 3,GS,AT,25,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2011,July 27,GS,PL,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2011,July 13,GS,RU,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2011,July 6,GS,CH,5,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2011,June 29,GS,NO,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2011,June 13,WCH,IT,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2011,June 7,GS,CN,17,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2011,May 18,OPEN,CZ,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2011,April 19,OPEN,BR,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2011,February 24,SAT,RU,7,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2010,August 25,OTHC,GR,5,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2010,August 18,OPEN,FI,9,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2010,August 11,OPEN,NO,33,131860,Russia
KONSTANTIN SEMENOV,6/9/1989,2010,August 4,GS,PL,33,131860,Russia
